from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
U14446Z3,U14446Z6,2,0,5031,1799
U14446Z3,U14446Z6,2,0,5047,1836
U14446Z3,U14446Z6,2,0,5033,1814
U14446Z3,U14446Z6,2,0,1790,1818
U14446Z3,U14446Z6,2,0,17069,1818
U14446Z3,U14446Z6,2,0,5041,1820
U14446Z3,U14446Z6,2,0,5039,1627
U14446Z11,U14446Z6,2,0,5068,1797
U14446Z11,U14446Z6,2,0,16744,1797
U14446Z11,U14446Z6,2,0,18432,1797
U14446Z24,U14446Z6,2,0,5072,1836
U14446Z24,U14446Z6,2,0,16737,1836
U14446Z24,U14446Z6,2,0,17750,1836
U14446Z24,U14446Z6,2,0,18436,1836
U14446Z11,U14446Z6,2,0,5074,1814
U14446Z11,U14446Z6,2,0,16739,1814
U14446Z11,U14446Z6,2,0,17752,1814
U14446Z11,U14446Z6,2,0,18438,1814
U14446Z24,U14446Z6,2,0,5062,1820
U14446Z24,U14446Z6,2,0,16750,1820
U14446Z11,U14446Z6,2,240,5086,1808
U14446Z11,U14446Z6,2,240,4991,1797
U14446Z11,U14446Z6,2,240,17705,1797
U14446Z11,U14446Z6,2,0,5098,1836
U14446Z11,U14446Z6,2,0,5102,1814
U14446Z11,U14446Z6,2,0,5100,1820
U14446Z11,U14446Z6,2,0,5094,1627
U14446Z11,U14446Z6,2,0,5175,1808
U14446Z11,U14446Z6,2,0,17776,1808
U14446Z11,U14446Z6,2,0,5167,1830
U14446Z11,U14446Z6,2,0,9690,1797
U14446Z11,U14446Z6,2,0,9692,1799
U14446Z11,U14446Z6,2,0,5112,5785
U14446Z11,U14446Z6,2,0,5327,1836
U14446Z11,U14446Z6,2,0,5130,1814
U14446Z11,U14446Z6,2,0,1936,1818
U14446Z11,U14446Z6,2,0,9708,1820
U14446Z11,U14446Z6,2,0,9786,1627
U14446Z11,U14446Z6,2,0,5112,4830
U14446Z11,U14446Z6,2,0,5112,17637
U14446Z11,U14446Z6,2,0,5114,4850
U15203Z4,U15203Z3,2,0,5470,1795
U15203Z4,U15203Z3,2,0,5474,1797
U15203Z4,U15203Z3,2,0,5500,1836
U15203Z4,U15203Z3,2,0,5502,1814
U15203Z4,U15203Z3,2,0,5494,1815
U15203Z4,U15203Z3,2,0,5498,1818
U15203Z4,U15203Z3,2,0,5831,1820
U14210Z2,U14210Z1,2,0,4606,4847
U14210Z1,U14210Z1,2,0,4846,4847
U14339Z2,U14339Z1,2,0,5761,1795
U15201Z2,U15201Z2,2,0,1795,5761
U15201Z2,U15201Z2,2,0,5761,1795
U14339Z2,U14339Z1,2,0,5751,1808
U15201Z2,U15201Z2,2,0,1808,5751
U15201Z2,U15201Z2,2,0,5751,1808
U14339Z1,U14339Z1,2,0,5783,1808
U15201Z2,U15201Z1,2,0,1808,5796
U14339Z2,U14339Z2,2,0,1807,5761
U14339Z2,U14339Z2,2,0,5761,1807
U14339Z1,U14339Z2,2,0,5762,1827
U15201Z1,U15201Z1,2,0,5762,1827
U14339Z2,U14339Z2,2,0,1827,5782
U14339Z2,U14339Z2,2,0,5782,1827
U14339Z1,U14339Z1,2,0,5752,1797
U14339Z2,U14339Z1,2,0,1831,1797
U15201Z2,U15201Z2,2,0,1797,1831
U15201Z2,U15201Z2,2,0,1831,1797
U14339Z2,U14339Z2,2,0,5751,1796
U14339Z1,U14339Z2,2,0,5783,1796
U15201Z1,U15201Z1,2,0,5783,1796
U14339Z1,U14339Z1,2,0,5756,1799
U14339Z2,U14339Z1,2,0,5768,1799
U15201Z2,U15201Z2,2,0,1799,5768
U15201Z2,U15201Z2,2,0,5768,1799
U14339Z1,U14339Z1,2,0,5769,1836
U14339Z2,U14339Z1,2,0,5757,1836
U15201Z2,U15201Z2,2,0,1836,5757
U15201Z2,U15201Z2,2,0,5757,1836
U15201Z2,U15201Z1,2,0,1836,5787
U14339Z2,U14339Z2,2,0,1798,5753
U14339Z2,U14339Z2,2,0,5753,1798
U14339Z1,U14339Z2,2,0,1834,1798
U15201Z1,U15201Z1,2,0,1834,1798
U14339Z2,U14339Z1,2,0,5772,1814
U15201Z2,U15201Z2,2,0,1814,5772
U15201Z2,U15201Z2,2,0,5772,1814
U14339Z1,U14339Z1,2,0,5789,1814
U14339Z1,U14339Z2,2,0,5767,1835
U14339Z2,U14339Z2,2,0,5755,1835
U14339Z1,U14339Z2,2,0,5769,1813
U15201Z1,U15201Z1,2,0,5769,1813
U14339Z2,U14339Z2,2,0,1813,5757
U14339Z2,U14339Z2,2,0,5757,1813
U14339Z1,U14339Z2,2,0,4832,1813
U14339Z1,U14339Z2,2,0,17639,1813
U15201Z1,U15201Z1,2,0,5758,1802
U14339Z2,U14339Z2,2,0,5772,5759
U14339Z1,U14339Z2,2,0,5789,5759
U14339Z1,U14339Z2,2,0,5765,1817
U14339Z2,U14339Z2,2,0,5797,1817
U14339Z1,U14339Z1,2,0,5762,1815
U15201Z2,U15201Z1,2,0,1815,5750
U14339Z2,U14339Z1,2,0,5782,1815
U15201Z2,U15201Z2,2,0,1815,5782
U15201Z2,U15201Z2,2,0,5782,1815
U14339Z2,U14339Z1,2,0,5753,1818
U15201Z2,U15201Z2,2,0,1818,5753
U15201Z2,U15201Z2,2,0,5753,1818
U14339Z1,U14339Z1,2,0,1834,1818
U14339Z1,U14339Z2,2,0,5756,1819
U15201Z1,U15201Z1,2,0,5756,1819
U14339Z2,U14339Z2,2,0,1819,5768
U14339Z2,U14339Z2,2,0,5768,1819
U14339Z1,U14339Z2,2,0,5773,1821
U15201Z1,U15201Z1,2,0,5773,1821
U14339Z2,U14339Z2,2,0,1821,5790
U14339Z2,U14339Z2,2,0,5790,1821
U14339Z1,U14339Z1,2,0,1820,5758
U14339Z1,U14339Z1,2,0,5758,1820
U15201Z2,U15201Z1,2,0,1820,5771
U15201Z2,U15201Z2,2,0,1820,5788
U15201Z2,U15201Z2,2,0,5788,1820
U14339Z2,U14339Z2,2,0,5774,1823
U14339Z1,U14339Z2,2,0,5791,1823
U14339Z1,U14339Z2,2,0,5775,5776
U14339Z2,U14339Z1,2,0,5822,5780
U14339Z1,U14339Z2,2,0,5752,1626
U14339Z2,U14339Z2,2,0,1626,1831
U14339Z2,U14339Z2,2,0,1831,1626
U14339Z1,U14339Z1,2,0,5767,1627
U14339Z2,U14339Z1,2,0,5755,1627
U15201Z2,U15201Z2,2,0,1627,5755
U15201Z2,U15201Z2,2,0,5755,1627
U14339Z1,U14339Z2,2,0,4834,4835
U14339Z1,U14339Z2,2,0,17641,4835
U14339Z1,U14339Z2,2,0,4834,17642
U14339Z1,U14339Z2,2,0,17641,17642
U14355Z2,U14355Z1,2,0,1795,5793
U15201Z2,U15201Z2,2,0,5806,1795
U14355Z2,U14355Z1,2,0,1808,5826
U15201Z1,U15201Z1,2,0,1807,5793
U15201Z1,U15201Z1,2,0,1827,5807
U14355Z1,U14355Z1,2,0,5824,1827
U15201Z1,U15201Z1,2,0,1796,5826
U14355Z1,U14355Z1,2,0,5815,1813
U14355Z2,U14355Z1,2,0,1815,5807
U14355Z1,U14355Z1,2,0,5800,1819
U14355Z1,U14355Z1,2,0,5805,1821
U15229Z8,U15229Z3,2,0,1826,1827
U15229Z8,U15229Z3,2,0,5883,1800
U15229Z8,U15229Z3,2,0,5912,1821
U15229Z8,U15229Z3,2,0,5839,6005
U15241Z12,U15241Z2,2,0,1713,1813
U15241Z12,U15241Z2,2,0,5894,1816
U15241Z12,U15241Z2,2,0,5894,6005
U15229Z8,U15229Z3,2,0,5954,5781
U17423Z21,U17423Z10,2,0,181,1840
U17423Z21,U17423Z10,2,0,191,1842
U17423Z21,U17423Z10,2,0,152,1844
U17423Z21,U17423Z10,2,0,9113,1846
U17423Z21,U17423Z10,2,0,16324,1846
U17423Z21,U17423Z10,2,0,8896,1848
U17423Z21,U17423Z10,2,0,16312,1848
U17423Z21,U17423Z10,2,0,8914,1850
U17423Z21,U17423Z10,2,0,19665,1850
U17423Z21,U17423Z10,2,0,206,2183
U17423Z21,U17423Z10,2,0,206,17105
U17423Z21,U17423Z10,2,0,206,19540
U17423Z21,U17423Z10,2,0,157,1852
U17423Z21,U17423Z10,2,0,180,7626
U17423Z21,U17423Z10,2,0,180,17959
U17423Z21,U17423Z10,2,0,198,1854
U17423Z21,U17423Z10,2,0,142,1857
U17423Z21,U17423Z10,2,0,144,1859
U17423Z21,U17423Z10,2,0,174,1861
U17423Z21,U17423Z10,2,0,163,9169
U17423Z21,U17423Z10,2,0,163,18185
U16463Z50,U16463Z1,2,180,724,1841
U16463Z50,U16463Z1,2,180,16870,1841
U16463Z51,U16463Z1,2,180,715,1843
U16463Z51,U16463Z1,2,180,16862,1843
U16463Z50,U16463Z1,2,180,727,1843
U16463Z50,U16463Z1,2,180,16872,1843
U16463Z51,U16463Z1,2,180,716,1845
U16463Z51,U16463Z1,2,180,16863,1845
U16463Z50,U16463Z1,2,180,728,1845
U16463Z50,U16463Z1,2,180,16873,1845
U16463Z51,U16463Z1,2,180,717,1847
U16463Z51,U16463Z1,2,180,16864,1847
U16463Z50,U16463Z1,2,180,729,1847
U16463Z50,U16463Z1,2,180,16874,1847
U16463Z51,U16463Z1,2,180,718,1849
U16463Z51,U16463Z1,2,180,16865,1849
U16463Z50,U16463Z1,2,180,730,1849
U16463Z50,U16463Z1,2,180,16875,1849
U16463Z50,U16463Z1,2,180,731,1851
U16463Z50,U16463Z1,2,180,16876,1851
U16463Z51,U16463Z1,2,180,720,1851
U16463Z51,U16463Z1,2,180,16866,1851
U16463Z51,U16463Z1,2,180,719,1862
U16463Z51,U16463Z1,2,180,18356,1862
U17446Z10,U17446Z1,2,240,745,1840
U17446Z10,U17446Z1,2,240,748,1846
U17446Z10,U17446Z1,2,240,749,1848
U17446Z10,U17446Z1,2,240,751,1850
U17446Z10,U17446Z1,2,240,752,1852
U17446Z10,U17446Z1,2,240,746,1857
U17446Z10,U17446Z1,2,240,1352,2183
U17446Z10,U17446Z1,2,240,15959,2183
U17446Z10,U17446Z1,2,240,1352,17105
U17446Z10,U17446Z1,2,240,15959,17105
U17446Z10,U17446Z1,2,240,1352,19540
U17446Z10,U17446Z1,2,240,15959,19540
U17446Z11,U17446Z1,2,240,1357,2183
U17446Z11,U17446Z1,2,240,15964,2183
U17446Z11,U17446Z1,2,240,1357,17105
U17446Z11,U17446Z1,2,240,15964,17105
U17446Z11,U17446Z1,2,240,1357,19540
U17446Z11,U17446Z1,2,240,15964,19540
U17446Z11,U17446Z1,2,240,1361,1854
U17446Z11,U17446Z1,2,240,15968,1854
U17446Z11,U17446Z1,2,240,1328,1857
U17446Z11,U17446Z1,2,240,15936,1857
U17446Z11,U17446Z1,2,240,1353,1859
U17446Z11,U17446Z1,2,240,15960,1859
U17446Z10,U17446Z1,2,240,1356,1859
U17446Z10,U17446Z1,2,240,15963,1859
U17446Z10,U17446Z1,2,240,1354,1861
U17446Z10,U17446Z1,2,240,15961,1861
U17446Z11,U17446Z1,2,240,1355,1861
U17446Z11,U17446Z1,2,240,15962,1861
U16463Z51,U16463Z1,2,180,1381,1841
U16463Z50,U16463Z1,2,180,1417,1841
U16463Z50,U16463Z1,2,180,1435,7625
U16463Z50,U16463Z1,2,180,1435,17958
U16463Z51,U16463Z1,2,180,1399,7625
U16463Z51,U16463Z1,2,180,1399,17958
U16463Z50,U16463Z1,2,180,1438,1853
U16463Z51,U16463Z1,2,180,1404,1853
U16463Z51,U16463Z1,2,180,1377,1856
U16463Z50,U16463Z1,2,180,1414,1856
U16463Z50,U16463Z1,2,180,1425,1860
U16463Z51,U16463Z1,2,180,1389,1860
U16463Z50,U16463Z1,2,180,1428,1862
U16463Z51,U16463Z1,2,180,1411,1862
U17446Z11,U17446Z1,2,240,1453,1842
U17446Z11,U17446Z1,2,240,15978,1842
U17446Z11,U17446Z1,2,240,1457,1844
U17446Z11,U17446Z1,2,240,15982,1844
U17446Z11,U17446Z1,2,240,1461,1846
U17446Z11,U17446Z1,2,240,15986,1846
U17446Z11,U17446Z1,2,240,1465,1848
U17446Z11,U17446Z1,2,240,15990,1848
U17446Z11,U17446Z1,2,240,1469,1850
U17446Z11,U17446Z1,2,240,15994,1850
U17446Z11,U17446Z1,2,240,1473,1852
U17446Z11,U17446Z1,2,240,15998,1852
U16417Z12,U16417Z1,2,0,2167,1840
U16417Z1,U16417Z1,2,0,9175,1840
U16417Z1,U16417Z1,2,0,18191,1840
U16417Z12,U16417Z1,2,0,2178,1842
U16417Z12,U16417Z1,2,0,17100,1842
U16417Z12,U16417Z1,2,0,19535,1842
U16417Z1,U16417Z1,2,0,9314,1842
U16417Z1,U16417Z1,2,0,18326,1842
U16417Z1,U16417Z2,2,0,2177,1841
U16417Z1,U16417Z2,2,0,17099,1841
U16417Z1,U16417Z2,2,0,19534,1841
U16417Z12,U16417Z2,2,0,9176,1841
U16417Z12,U16417Z2,2,0,18192,1841
U16417Z1,U16417Z2,2,0,2170,1843
U16417Z2,U16417Z1,2,0,2171,1846
U16417Z11,U16417Z2,2,0,7690,1845
U16417Z11,U16417Z2,2,0,16150,1845
U16417Z11,U16417Z2,2,0,18021,1845
U16417Z11,U16417Z2,2,0,18513,1845
U16417Z1,U16417Z1,2,0,2179,1848
U16417Z1,U16417Z1,2,0,17101,1848
U16417Z1,U16417Z1,2,0,19536,1848
U16417Z1,U16417Z1,2,0,2172,1850
U16417Z12,U16417Z2,2,0,2180,1849
U16417Z12,U16417Z2,2,0,17102,1849
U16417Z12,U16417Z2,2,0,19537,1849
U16417Z1,U16417Z1,2,0,7597,2183
U16417Z1,U16417Z1,2,0,17930,2183
U16417Z1,U16417Z1,2,0,7597,17105
U16417Z1,U16417Z1,2,0,17930,17105
U16417Z1,U16417Z1,2,0,7597,19540
U16417Z1,U16417Z1,2,0,17930,19540
U16417Z1,U16417Z2,2,0,7597,1851
U16417Z1,U16417Z2,2,0,17930,1851
U16417Z12,U16417Z1,2,0,7598,1852
U16417Z12,U16417Z1,2,0,17931,1852
U16417Z12,U16417Z2,2,0,7598,7625
U16417Z12,U16417Z2,2,0,17931,7625
U16417Z12,U16417Z2,2,0,7598,17958
U16417Z12,U16417Z2,2,0,17931,17958
U16417Z1,U16417Z1,2,0,7599,7626
U16417Z1,U16417Z1,2,0,17932,7626
U16417Z1,U16417Z1,2,0,7599,17959
U16417Z1,U16417Z1,2,0,17932,17959
U16417Z1,U16417Z2,2,0,7595,7596
U16417Z1,U16417Z2,2,0,17928,7596
U16417Z1,U16417Z2,2,0,7595,17929
U16417Z1,U16417Z2,2,0,17928,17929
U16417Z2,U16417Z2,2,0,7600,7601
U16417Z2,U16417Z2,2,0,17933,7601
U16417Z2,U16417Z2,2,0,7600,17934
U16417Z2,U16417Z2,2,0,17933,17934
U16417Z12,U16417Z2,2,0,2167,1856
U16417Z1,U16417Z2,2,0,9175,1856
U16417Z1,U16417Z2,2,0,18191,1856
U16417Z1,U16417Z1,2,0,2177,1857
U16417Z1,U16417Z1,2,0,17099,1857
U16417Z1,U16417Z1,2,0,19534,1857
U16417Z12,U16417Z1,2,0,9176,1857
U16417Z12,U16417Z1,2,0,18192,1857
U16417Z1,U16417Z2,2,0,9314,9179
U16417Z1,U16417Z2,2,0,18326,9179
U16417Z1,U16417Z2,2,0,9314,18195
U16417Z1,U16417Z2,2,0,18326,18195
U16417Z12,U16417Z2,2,0,2178,1858
U16417Z12,U16417Z2,2,0,17100,1858
U16417Z12,U16417Z2,2,0,19535,1858
U16417Z1,U16417Z2,2,0,9314,1858
U16417Z1,U16417Z2,2,0,18326,1858
U16417Z12,U16417Z1,2,0,2180,1861
U16417Z12,U16417Z1,2,0,17102,1861
U16417Z12,U16417Z1,2,0,19537,1861
U16417Z1,U16417Z2,2,0,2179,1860
U16417Z1,U16417Z2,2,0,17101,1860
U16417Z1,U16417Z2,2,0,19536,1860
U16417Z1,U16417Z2,2,0,2172,1862
U16417Z1,U16417Z2,2,0,2174,9172
U16417Z1,U16417Z2,2,0,2174,18188
U17423Z21,U17423Z10,2,0,2201,1840
U17423Z21,U17423Z10,2,0,2207,1859
U17423Z21,U17423Z10,2,0,2190,9169
U17423Z21,U17423Z10,2,0,2190,18185
U16401Z20,U16401Z5,2,0,7104,1841
U16401Z20,U16401Z5,2,0,7087,1845
U16401Z20,U16401Z5,2,0,7132,1847
U16401Z20,U16401Z5,2,0,17844,1847
U16401Z20,U16401Z5,2,0,7099,1849
U16401Z20,U16401Z5,2,0,17835,1849
U16401Z20,U16401Z5,2,0,7147,1851
U16401Z20,U16401Z5,2,0,7093,7625
U16401Z20,U16401Z5,2,0,7093,17958
U16401Z20,U16401Z5,2,0,7126,1853
U16401Z20,U16401Z5,2,0,19555,1853
U16401Z20,U16401Z5,2,0,7094,1856
U16401Z20,U16401Z5,2,0,17830,1856
U16401Z20,U16401Z5,2,0,7148,1860
U16401Z20,U16401Z5,2,0,7108,1862
U16415Z1,U16415Z2,2,0,7627,1839
U16415Z1,U16415Z2,2,0,17960,1839
U16415Z1,U16415Z2,2,0,7641,1849
U16415Z1,U16415Z2,2,0,17974,1849
U16415Z1,U16415Z2,2,0,7633,1858
U16415Z1,U16415Z2,2,0,17966,1858
U16415Z1,U16415Z2,2,0,7643,1862
U16415Z1,U16415Z2,2,0,17976,1862
U16417Z2,U16417Z2,2,0,7686,1841
U16417Z2,U16417Z2,2,0,16146,1841
U16417Z2,U16417Z2,2,0,18019,1841
U16417Z2,U16417Z2,2,0,18511,1841
U16417Z2,U16417Z2,2,0,7593,7594
U16417Z2,U16417Z2,2,0,17926,7594
U16417Z2,U16417Z2,2,0,7593,17927
U16417Z2,U16417Z2,2,0,17926,17927
U16417Z2,U16417Z2,2,0,7693,7596
U16417Z2,U16417Z2,2,0,16153,7596
U16417Z2,U16417Z2,2,0,18024,7596
U16417Z2,U16417Z2,2,0,18516,7596
U16417Z2,U16417Z2,2,0,7693,17929
U16417Z2,U16417Z2,2,0,16153,17929
U16417Z2,U16417Z2,2,0,18024,17929
U16417Z2,U16417Z2,2,0,18516,17929
U16417Z2,U16417Z2,2,0,9178,9179
U16417Z2,U16417Z2,2,0,18194,9179
U16417Z2,U16417Z2,2,0,9178,18195
U16417Z2,U16417Z2,2,0,18194,18195
U16417Z2,U16417Z2,2,0,7696,9172
U16417Z2,U16417Z2,2,0,16156,9172
U16417Z2,U16417Z2,2,0,18027,9172
U16417Z2,U16417Z2,2,0,18519,9172
U16417Z2,U16417Z2,2,0,7696,18188
U16417Z2,U16417Z2,2,0,16156,18188
U16417Z2,U16417Z2,2,0,18027,18188
U16417Z2,U16417Z2,2,0,18519,18188
U17423Z21,U17423Z10,2,0,8867,1840
U17423Z21,U17423Z10,2,0,19632,1840
U17423Z21,U17423Z10,2,0,8912,1846
U17423Z21,U17423Z10,2,0,19663,1846
U17423Z21,U17423Z10,2,0,7455,2183
U17423Z21,U17423Z10,2,0,19596,2183
U17423Z21,U17423Z10,2,0,7455,17105
U17423Z21,U17423Z10,2,0,19596,17105
U17423Z21,U17423Z10,2,0,7455,19540
U17423Z21,U17423Z10,2,0,19596,19540
U17423Z21,U17423Z10,2,0,8885,1854
U17423Z21,U17423Z10,2,0,19650,1854
U17423Z21,U17423Z10,2,0,8963,7602
U17423Z21,U17423Z10,2,0,8963,17935
U17423Z21,U17423Z10,2,0,8875,1859
U17423Z21,U17423Z10,2,0,19640,1859
U17423Z21,U17423Z10,2,0,7122,9169
U17423Z21,U17423Z10,2,0,19551,9169
U17423Z21,U17423Z10,2,0,7122,18185
U17423Z21,U17423Z10,2,0,19551,18185
U17411Z2,U17411Z1,2,0,18054,7602
U17411Z2,U17411Z1,2,0,19691,7602
U17411Z2,U17411Z1,2,0,18054,17935
U17411Z2,U17411Z1,2,0,19691,17935
U17411Z1,U17411Z1,2,0,9048,1850
U17411Z1,U17411Z1,2,0,18095,1850
U17411Z1,U17411Z1,2,0,9054,1857
U17411Z1,U17411Z1,2,0,18085,1857
U17446Z2,U17446Z1,2,0,9243,1850
U17446Z2,U17446Z1,2,0,18259,1850
U17446Z2,U17446Z1,2,0,9162,7602
U17446Z2,U17446Z1,2,0,18178,7602
U17446Z2,U17446Z1,2,0,9162,17935
U17446Z2,U17446Z1,2,0,18178,17935
U17423Z21,U17423Z12,2,0,172,1868
U17423Z21,U17423Z12,2,0,163,1890
U17423Z21,U17423Z12,2,0,163,17087
U17423Z21,U17423Z12,2,0,165,1892
U17423Z21,U17423Z12,2,0,165,17089
U17423Z21,U17423Z12,2,0,198,1895
U17423Z21,U17423Z12,2,0,198,17092
U17423Z21,U17423Z12,2,0,142,1866
U17423Z21,U17423Z12,2,0,181,1919
U17423Z21,U17423Z12,2,0,150,1903
U17423Z21,U17423Z12,2,0,146,1911
U17423Z21,U17423Z12,2,0,196,1913
U17423Z21,U17423Z12,2,0,180,1915
U12225Z51,U12225Z1,2,0,1877,1919
U12225Z51,U12225Z1,2,0,17074,1919
U12225Z4,U12225Z52,2,0,1906,1883
U12225Z4,U12225Z52,2,0,1906,17080
U12225Z51,U12225Z1,2,0,1886,1870
U12225Z51,U12225Z1,2,0,17083,1870
U12225Z4,U12225Z52,2,0,1922,1885
U12225Z4,U12225Z52,2,0,1922,17082
U12225Z51,U12225Z1,2,0,1884,1921
U12225Z51,U12225Z1,2,0,17081,1921
U12225Z4,U12225Z1,2,0,1910,1873
U12225Z4,U12225Z1,2,0,1926,1890
U12225Z4,U12225Z1,2,0,1926,17087
U12225Z4,U12225Z1,2,0,1928,1892
U12225Z4,U12225Z1,2,0,1928,17089
U12225Z4,U12225Z1,2,0,1874,1911
U12225Z51,U12225Z1,2,0,1896,1897
U12225Z51,U12225Z1,2,0,17093,1897
U12225Z51,U12225Z1,2,0,1896,17094
U12225Z51,U12225Z1,2,0,17093,17094
U12225Z4,U12225Z1,2,0,1891,1927
U12225Z4,U12225Z1,2,0,17088,1927
U12225Z4,U12225Z52,2,0,1898,1899
U12225Z4,U12225Z52,2,0,17095,1899
U12225Z4,U12225Z52,2,0,1898,17096
U12225Z4,U12225Z52,2,0,17095,17096
U12225Z4,U12225Z4,2,0,2289,1904
U12225Z4,U12225Z4,2,0,17149,1904
U12225Z4,U12225Z1,2,0,1924,1925
U12225Z4,U12225Z4,2,0,1930,1931
U12225Z2,U12225Z1,2,0,2269,1876
U12225Z2,U12225Z1,2,0,17129,1876
U12225Z2,U12225Z1,2,0,2269,17073
U12225Z2,U12225Z1,2,0,17129,17073
U12225Z2,U12225Z4,2,0,2308,1865
U12225Z2,U12225Z4,2,0,17168,1865
U12225Z1,U12225Z1,2,0,2270,1879
U12225Z1,U12225Z1,2,0,17130,1879
U12225Z1,U12225Z1,2,0,2270,17076
U12225Z1,U12225Z1,2,0,17130,17076
U12225Z1,U12225Z52,2,0,2291,1883
U12225Z1,U12225Z52,2,0,17151,1883
U12225Z1,U12225Z52,2,0,2291,17080
U12225Z1,U12225Z52,2,0,17151,17080
U12225Z1,U12225Z1,2,0,2272,1870
U12225Z1,U12225Z1,2,0,17132,1870
U12225Z2,U12225Z1,2,0,2251,1870
U12225Z2,U12225Z1,2,0,17111,1870
U12225Z1,U12225Z52,2,0,2272,1885
U12225Z1,U12225Z52,2,0,17132,1885
U12225Z1,U12225Z52,2,0,2272,17082
U12225Z1,U12225Z52,2,0,17132,17082
U12225Z1,U12225Z1,2,0,2280,1873
U12225Z1,U12225Z1,2,0,17140,1873
U12225Z2,U12225Z1,2,0,2300,1873
U12225Z2,U12225Z1,2,0,17160,1873
U12225Z1,U12225Z1,2,0,2274,1890
U12225Z1,U12225Z1,2,0,17134,1890
U12225Z1,U12225Z1,2,0,2274,17087
U12225Z1,U12225Z1,2,0,17134,17087
U12225Z2,U12225Z1,2,0,2253,1890
U12225Z2,U12225Z1,2,0,17113,1890
U12225Z2,U12225Z1,2,0,2253,17087
U12225Z2,U12225Z1,2,0,17113,17087
U12212Z1,U12212Z2,2,0,2248,1878
U12212Z1,U12212Z2,2,0,17108,1878
U12212Z1,U12212Z2,2,0,2248,17075
U12212Z1,U12212Z2,2,0,17108,17075
U12225Z2,U12225Z4,2,0,2318,1878
U12225Z2,U12225Z4,2,0,17178,1878
U12225Z2,U12225Z4,2,0,2318,17075
U12225Z2,U12225Z4,2,0,17178,17075
U12225Z1,U12225Z1,2,0,2282,1892
U12225Z1,U12225Z1,2,0,17142,1892
U12225Z1,U12225Z1,2,0,2282,17089
U12225Z1,U12225Z1,2,0,17142,17089
U12225Z2,U12225Z1,2,0,2322,1892
U12225Z2,U12225Z1,2,0,17182,1892
U12225Z2,U12225Z1,2,0,2322,17089
U12225Z2,U12225Z1,2,0,17182,17089
U12225Z2,U12225Z1,2,0,2267,1895
U12225Z2,U12225Z1,2,0,17127,1895
U12225Z2,U12225Z1,2,0,2267,17092
U12225Z2,U12225Z1,2,0,17127,17092
U12212Z1,U12212Z2,2,0,2321,1874
U12212Z1,U12212Z2,2,0,17181,1874
U12225Z2,U12225Z4,2,0,2275,1874
U12225Z2,U12225Z4,2,0,17135,1874
U12225Z1,U12225Z1,2,0,2307,1897
U12225Z1,U12225Z1,2,0,17167,1897
U12225Z1,U12225Z1,2,0,2307,17094
U12225Z1,U12225Z1,2,0,17167,17094
U12212Z1,U12212Z2,2,0,2262,1891
U12212Z1,U12212Z2,2,0,17122,1891
U12212Z1,U12212Z2,2,0,2262,17088
U12212Z1,U12212Z2,2,0,17122,17088
U12225Z2,U12225Z4,2,0,2281,1891
U12225Z2,U12225Z4,2,0,17141,1891
U12225Z2,U12225Z4,2,0,2281,17088
U12225Z2,U12225Z4,2,0,17141,17088
U12225Z1,U12225Z52,2,0,2268,1899
U12225Z1,U12225Z52,2,0,17128,1899
U12225Z1,U12225Z52,2,0,2268,17096
U12225Z1,U12225Z52,2,0,17128,17096
U12225Z1,U12225Z1,2,0,2287,2288
U12225Z1,U12225Z1,2,0,17147,2288
U12225Z1,U12225Z1,2,0,2287,17148
U12225Z1,U12225Z1,2,0,17147,17148
U12225Z2,U12225Z1,2,0,2257,2288
U12225Z2,U12225Z1,2,0,17117,2288
U12225Z2,U12225Z1,2,0,2257,17148
U12225Z2,U12225Z1,2,0,17117,17148
U12225Z2,U12225Z1,2,0,2249,2288
U12225Z2,U12225Z1,2,0,17109,2288
U12225Z2,U12225Z1,2,0,2249,17148
U12225Z2,U12225Z1,2,0,17109,17148
U12212Z1,U12212Z2,2,0,2264,1894
U12212Z1,U12212Z2,2,0,17124,1894
U12212Z1,U12212Z2,2,0,2264,17091
U12212Z1,U12212Z2,2,0,17124,17091
U12225Z2,U12225Z4,2,0,2283,1894
U12225Z2,U12225Z4,2,0,17143,1894
U12225Z2,U12225Z4,2,0,2283,17091
U12225Z2,U12225Z4,2,0,17143,17091
U12212Z1,U12212Z2,2,0,2268,1900
U12212Z1,U12212Z2,2,0,17128,1900
U12212Z1,U12212Z2,2,0,2268,17097
U12212Z1,U12212Z2,2,0,17128,17097
U12225Z2,U12225Z1,2,0,2308,1901
U12225Z2,U12225Z1,2,0,17168,1901
U12225Z1,U12225Z1,2,0,2256,1919
U12225Z1,U12225Z1,2,0,17116,1919
U12225Z2,U12225Z1,2,0,2286,1919
U12225Z2,U12225Z1,2,0,17146,1919
U12212Z1,U12212Z2,2,0,2256,1902
U12212Z1,U12212Z2,2,0,17116,1902
U12225Z2,U12225Z4,2,0,2277,1902
U12225Z2,U12225Z4,2,0,17137,1902
U12225Z2,U12225Z4,2,0,2286,1902
U12225Z2,U12225Z4,2,0,17146,1902
U12225Z1,U12225Z1,2,0,2297,1903
U12225Z1,U12225Z1,2,0,17157,1903
U12212Z1,U12212Z2,2,0,2278,1920
U12212Z1,U12212Z2,2,0,17138,1920
U12225Z2,U12225Z4,2,0,2257,1920
